age,qx,lx,dx,Lx,Tx,ex,sex,year
15.0,0.00238,84181.0,201.0,84080.0,5076869.0,60.31,F,1910
16.0,0.00267,83980.0,224.0,83868.0,4992788.0,59.45,F,1910
17.0,0.00283,83756.0,237.0,83637.0,4908920.0,58.61,F,1910
18.0,0.0033,83519.0,275.0,83381.0,4825283.0,57.78,F,1910
19.0,0.00346,83243.0,288.0,83099.0,4741902.0,56.96,F,1910
20.0,0.00341,82955.0,283.0,82814.0,4658803.0,56.16,F,1910
21.0,0.00351,82672.0,290.0,82527.0,4575990.0,55.35,F,1910
22.0,0.00335,82382.0,276.0,82244.0,4493462.0,54.54,F,1910
23.0,0.00326,82106.0,267.0,81973.0,4411218.0,53.73,F,1910
24.0,0.00331,81839.0,271.0,81704.0,4329245.0,52.9,F,1910
25.0,0.00336,81568.0,274.0,81431.0,4247542.0,52.07,F,1910
26.0,0.00357,81294.0,290.0,81149.0,4166111.0,51.25,F,1910
27.0,0.00333,81004.0,269.0,80869.0,4084961.0,50.43,F,1910
28.0,0.00298,80735.0,240.0,80615.0,4004092.0,49.6,F,1910
29.0,0.00285,80494.0,229.0,80380.0,3923477.0,48.74,F,1910
30.0,0.00277,80265.0,222.0,80154.0,3843097.0,47.88,F,1910
31.0,0.00273,80043.0,219.0,79934.0,3762943.0,47.01,F,1910
32.0,0.00264,79824.0,211.0,79719.0,3683010.0,46.14,F,1910
33.0,0.0028,79613.0,223.0,79502.0,3603291.0,45.26,F,1910
34.0,0.00282,79390.0,224.0,79278.0,3523789.0,44.39,F,1910
35.0,0.00288,79166.0,228.0,79052.0,3444511.0,43.51,F,1910
36.0,0.0028,78939.0,221.0,78828.0,3365459.0,42.63,F,1910
37.0,0.00279,78718.0,220.0,78608.0,3286630.0,41.75,F,1910
38.0,0.00284,78498.0,223.0,78386.0,3208023.0,40.87,F,1910
39.0,0.00283,78275.0,222.0,78164.0,3129636.0,39.98,F,1910
40.0,0.00297,78053.0,232.0,77937.0,3051472.0,39.09,F,1910
41.0,0.00318,77821.0,248.0,77697.0,2973535.0,38.21,F,1910
42.0,0.00332,77573.0,257.0,77444.0,2895838.0,37.33,F,1910
43.0,0.00346,77316.0,268.0,77182.0,2818394.0,36.45,F,1910
44.0,0.00351,77048.0,270.0,76913.0,2741212.0,35.58,F,1910
45.0,0.00365,76778.0,280.0,76638.0,2664299.0,34.7,F,1910
46.0,0.00399,76497.0,305.0,76345.0,2587661.0,33.83,F,1910
47.0,0.00436,76192.0,332.0,76026.0,2511316.0,32.96,F,1910
48.0,0.00466,75860.0,354.0,75683.0,2435290.0,32.1,F,1910
49.0,0.00494,75506.0,373.0,75320.0,2359607.0,31.25,F,1910
50.0,0.00543,75134.0,408.0,74929.0,2284287.0,30.4,F,1910
51.0,0.00588,74725.0,439.0,74506.0,2209357.0,29.57,F,1910
52.0,0.00638,74286.0,474.0,74049.0,2134852.0,28.74,F,1910
53.0,0.00685,73812.0,505.0,73560.0,2060803.0,27.92,F,1910
54.0,0.00722,73307.0,529.0,73042.0,1987243.0,27.11,F,1910
55.0,0.00751,72778.0,547.0,72505.0,1914201.0,26.3,F,1910
56.0,0.00808,72231.0,583.0,71940.0,1841696.0,25.5,F,1910
57.0,0.00876,71648.0,628.0,71334.0,1769756.0,24.7,F,1910
58.0,0.00982,71020.0,697.0,70672.0,1698422.0,23.91,F,1910
59.0,0.01041,70323.0,732.0,69957.0,1627751.0,23.15,F,1910
60.0,0.01123,69591.0,782.0,69200.0,1557794.0,22.39,F,1910
61.0,0.01197,68809.0,824.0,68397.0,1488594.0,21.63,F,1910
62.0,0.01272,67985.0,865.0,67553.0,1420197.0,20.89,F,1910
63.0,0.0135,67120.0,906.0,66667.0,1352644.0,20.15,F,1910
64.0,0.01414,66214.0,936.0,65746.0,1285977.0,19.42,F,1910
65.0,0.01465,65278.0,956.0,64800.0,1220231.0,18.69,F,1910
66.0,0.01575,64322.0,1013.0,63815.0,1155431.0,17.96,F,1910
67.0,0.01694,63309.0,1073.0,62773.0,1091615.0,17.24,F,1910
68.0,0.01831,62236.0,1140.0,61666.0,1028843.0,16.53,F,1910
69.0,0.01951,61097.0,1192.0,60501.0,967176.0,15.83,F,1910
70.0,0.02194,59905.0,1314.0,59248.0,906676.0,15.14,F,1910
71.0,0.02346,58591.0,1374.0,57903.0,847428.0,14.46,F,1910
72.0,0.02529,57216.0,1447.0,56493.0,789525.0,13.8,F,1910
73.0,0.02808,55769.0,1566.0,54986.0,733032.0,13.14,F,1910
74.0,0.03057,54203.0,1657.0,53375.0,678046.0,12.51,F,1910
75.0,0.03347,52546.0,1759.0,51667.0,624671.0,11.89,F,1910
76.0,0.03654,50788.0,1856.0,49860.0,573005.0,11.28,F,1910
77.0,0.03991,48932.0,1953.0,47955.0,523145.0,10.69,F,1910
78.0,0.04363,46979.0,2050.0,45954.0,475189.0,10.11,F,1910
79.0,0.04707,44929.0,2115.0,43872.0,429235.0,9.55,F,1910
80.0,0.05072,42815.0,2172.0,41729.0,385363.0,9.0,F,1910
81.0,0.05507,40643.0,2238.0,39524.0,343635.0,8.45,F,1910
82.0,0.0604,38405.0,2320.0,37245.0,304111.0,7.92,F,1910
83.0,0.06893,36085.0,2487.0,34841.0,266866.0,7.4,F,1910
84.0,0.07585,33598.0,2548.0,32324.0,232025.0,6.91,F,1910
85.0,0.08466,31049.0,2629.0,29735.0,199701.0,6.43,F,1910
86.0,0.09392,28421.0,2669.0,27086.0,169966.0,5.98,F,1910
87.0,0.10383,25752.0,2674.0,24415.0,142880.0,5.55,F,1910
88.0,0.11634,23078.0,2685.0,21735.0,118465.0,5.13,F,1910
89.0,0.13286,20393.0,2709.0,19038.0,96730.0,4.74,F,1910
90.0,0.14762,17684.0,2610.0,16378.0,77691.0,4.39,F,1910
91.0,0.16227,15073.0,2446.0,13850.0,61313.0,4.07,F,1910
92.0,0.18119,12627.0,2288.0,11483.0,47463.0,3.76,F,1910
93.0,0.20041,10339.0,2072.0,9303.0,35979.0,3.48,F,1910
94.0,0.22104,8267.0,1827.0,7354.0,26676.0,3.23,F,1910
95.0,0.24247,6440.0,1561.0,5659.0,19323.0,3.0,F,1910
96.0,0.26366,4878.0,1286.0,4235.0,13663.0,2.8,F,1910
97.0,0.2842,3592.0,1021.0,3082.0,9428.0,2.62,F,1910
98.0,0.30367,2571.0,781.0,2181.0,6346.0,2.47,F,1910
99.0,0.32165,1790.0,576.0,1503.0,4166.0,2.33,F,1910
100.0,0.34031,1215.0,413.0,1008.0,2663.0,2.19,F,1910
101.0,0.35969,801.0,288.0,657.0,1655.0,2.07,F,1910
102.0,0.37992,513.0,195.0,416.0,998.0,1.95,F,1910
103.0,0.40106,318.0,128.0,254.0,582.0,1.83,F,1910
104.0,0.42317,191.0,81.0,150.0,328.0,1.72,F,1910
105.0,0.44633,110.0,49.0,85.0,178.0,1.62,F,1910
106.0,0.47062,61.0,29.0,47.0,92.0,1.52,F,1910
107.0,0.49612,32.0,16.0,24.0,46.0,1.42,F,1910
108.0,0.5229,16.0,8.0,12.0,22.0,1.33,F,1910
109.0,0.55105,8.0,4.0,6.0,10.0,1.25,F,1910
110.0,0.58064,3.0,2.0,2.0,4.0,1.17,F,1910
111.0,0.61177,1.0,1.0,1.0,2.0,1.09,F,1910
112.0,0.64453,1.0,0.0,0.0,1.0,1.01,F,1910
113.0,0.67903,0.0,0.0,0.0,0.0,0.94,F,1910
114.0,0.71533,0.0,0.0,0.0,0.0,0.87,F,1910
115.0,0.75357,0.0,0.0,0.0,0.0,0.81,F,1910
116.0,0.78679,0.0,0.0,0.0,0.0,0.76,F,1910
117.0,0.82118,0.0,0.0,0.0,0.0,0.71,F,1910
118.0,0.85707,0.0,0.0,0.0,0.0,0.66,F,1910
119.0,0.89447,0.0,0.0,0.0,0.0,0.61,F,1910
1.0,0.01538,91407.0,1406.0,90704.0,6083067.0,66.55,M,1920
2.0,0.00752,90001.0,677.0,89663.0,5992363.0,66.58,M,1920
3.0,0.00564,89324.0,504.0,89072.0,5902701.0,66.08,M,1920
4.0,0.00388,88821.0,345.0,88648.0,5813628.0,65.45,M,1920
5.0,0.00301,88476.0,267.0,88342.0,5724980.0,64.71,M,1920
6.0,0.00263,88209.0,232.0,88093.0,5636638.0,63.9,M,1920
7.0,0.00222,87977.0,195.0,87880.0,5548545.0,63.07,M,1920
8.0,0.00196,87782.0,172.0,87696.0,5460665.0,62.21,M,1920
9.0,0.00176,87610.0,154.0,87533.0,5372969.0,61.33,M,1920
10.0,0.00153,87457.0,134.0,87390.0,5285436.0,60.43,M,1920
11.0,0.00149,87323.0,130.0,87258.0,5198046.0,59.53,M,1920
12.0,0.00151,87192.0,132.0,87127.0,5110789.0,58.62,M,1920
13.0,0.00162,87061.0,141.0,86990.0,5023662.0,57.7,M,1920
14.0,0.00182,86920.0,158.0,86840.0,4936672.0,56.8,M,1920
15.0,0.00205,86761.0,178.0,86672.0,4849832.0,55.9,M,1920
16.0,0.00237,86583.0,205.0,86481.0,4763159.0,55.01,M,1920
17.0,0.00251,86378.0,217.0,86270.0,4676678.0,54.14,M,1920
18.0,0.00233,86161.0,201.0,86061.0,4590408.0,53.28,M,1920
19.0,0.00234,85960.0,201.0,85860.0,4504347.0,52.4,M,1920
20.0,0.00244,85759.0,209.0,85655.0,4418487.0,51.52,M,1920
21.0,0.00265,85550.0,227.0,85436.0,4332833.0,50.65,M,1920
22.0,0.00287,85323.0,245.0,85201.0,4247396.0,49.78,M,1920
23.0,0.00353,85078.0,300.0,84928.0,4162196.0,48.92,M,1920
24.0,0.00369,84778.0,313.0,84622.0,4077267.0,48.09,M,1920
25.0,0.00359,84466.0,304.0,84314.0,3992645.0,47.27,M,1920
26.0,0.00231,84162.0,195.0,84065.0,3908331.0,46.44,M,1920
27.0,0.00217,83967.0,182.0,83876.0,3824267.0,45.54,M,1920
28.0,0.0021,83785.0,176.0,83697.0,3740390.0,44.64,M,1920
29.0,0.00206,83609.0,172.0,83523.0,3656693.0,43.74,M,1920
30.0,0.00213,83437.0,178.0,83348.0,3573169.0,42.82,M,1920
31.0,0.00222,83259.0,185.0,83167.0,3489821.0,41.92,M,1920
32.0,0.00227,83074.0,189.0,82980.0,3406655.0,41.01,M,1920
33.0,0.00232,82886.0,193.0,82789.0,3323675.0,40.1,M,1920
34.0,0.0023,82693.0,190.0,82598.0,3240886.0,39.19,M,1920
35.0,0.00243,82503.0,200.0,82403.0,3158288.0,38.28,M,1920
36.0,0.00256,82303.0,210.0,82198.0,3075885.0,37.37,M,1920
37.0,0.00288,82093.0,236.0,81975.0,2993687.0,36.47,M,1920
38.0,0.00311,81857.0,254.0,81729.0,2911712.0,35.57,M,1920
39.0,0.00337,81602.0,275.0,81465.0,2829983.0,34.68,M,1920
40.0,0.00375,81327.0,305.0,81175.0,2748518.0,33.8,M,1920
41.0,0.00411,81022.0,333.0,80856.0,2667343.0,32.92,M,1920
42.0,0.00451,80689.0,364.0,80507.0,2586488.0,32.05,M,1920
43.0,0.00501,80325.0,402.0,80124.0,2505981.0,31.2,M,1920
44.0,0.00557,79923.0,445.0,79700.0,2425856.0,30.35,M,1920
45.0,0.00608,79478.0,483.0,79236.0,2346156.0,29.52,M,1920
46.0,0.00681,78994.0,538.0,78725.0,2266920.0,28.7,M,1920
47.0,0.00746,78456.0,585.0,78164.0,2188195.0,27.89,M,1920
48.0,0.00842,77871.0,656.0,77543.0,2110031.0,27.1,M,1920
49.0,0.00904,77216.0,698.0,76867.0,2032487.0,26.32,M,1920
50.0,0.00972,76518.0,744.0,76146.0,1955620.0,25.56,M,1920
51.0,0.01033,75774.0,783.0,75383.0,1879474.0,24.8,M,1920
52.0,0.01125,74991.0,844.0,74570.0,1804091.0,24.06,M,1920
53.0,0.01196,74148.0,887.0,73704.0,1729522.0,23.33,M,1920
54.0,0.01272,73261.0,932.0,72795.0,1655818.0,22.6,M,1920
55.0,0.0134,72329.0,969.0,71844.0,1583023.0,21.89,M,1920
56.0,0.01422,71359.0,1015.0,70852.0,1511179.0,21.18,M,1920
57.0,0.01495,70344.0,1052.0,69819.0,1440327.0,20.48,M,1920
58.0,0.01598,69293.0,1107.0,68739.0,1370508.0,19.78,M,1920
59.0,0.01702,68186.0,1160.0,67606.0,1301769.0,19.09,M,1920
60.0,0.01844,67025.0,1236.0,66408.0,1234163.0,18.41,M,1920
61.0,0.01955,65790.0,1286.0,65147.0,1167756.0,17.75,M,1920
62.0,0.0209,64504.0,1348.0,63829.0,1102609.0,17.09,M,1920
63.0,0.02277,63155.0,1438.0,62436.0,1038780.0,16.45,M,1920
64.0,0.02459,61717.0,1517.0,60959.0,976344.0,15.82,M,1920
65.0,0.02656,60200.0,1599.0,59401.0,915385.0,15.21,M,1920
66.0,0.02839,58601.0,1664.0,57769.0,855984.0,14.61,M,1920
67.0,0.03025,56937.0,1723.0,56076.0,798215.0,14.02,M,1920
68.0,0.03234,55215.0,1785.0,54322.0,742139.0,13.44,M,1920
69.0,0.03397,53429.0,1815.0,52522.0,687817.0,12.87,M,1920
70.0,0.03617,51615.0,1867.0,50681.0,635295.0,12.31,M,1920
71.0,0.03867,49748.0,1924.0,48786.0,584613.0,11.75,M,1920
72.0,0.04202,47824.0,2010.0,46819.0,535828.0,11.2,M,1920
73.0,0.0459,45814.0,2103.0,44763.0,489008.0,10.67,M,1920
74.0,0.04795,43712.0,2096.0,42664.0,444245.0,10.16,M,1920
75.0,0.05184,41616.0,2157.0,40537.0,401581.0,9.65,M,1920
76.0,0.05578,39459.0,2201.0,38358.0,361044.0,9.15,M,1920
77.0,0.05989,37258.0,2231.0,36142.0,322686.0,8.66,M,1920
78.0,0.06478,35026.0,2269.0,33892.0,286544.0,8.18,M,1920
79.0,0.07083,32757.0,2320.0,31597.0,252652.0,7.71,M,1920
80.0,0.07576,30437.0,2306.0,29284.0,221055.0,7.26,M,1920
81.0,0.08171,28131.0,2298.0,26982.0,191771.0,6.82,M,1920
82.0,0.09118,25832.0,2355.0,24655.0,164790.0,6.38,M,1920
83.0,0.09965,23477.0,2339.0,22307.0,140135.0,5.97,M,1920
84.0,0.10968,21138.0,2318.0,19979.0,117827.0,5.57,M,1920
85.0,0.12086,18819.0,2275.0,17682.0,97849.0,5.2,M,1920
86.0,0.13313,16545.0,2203.0,15443.0,80167.0,4.85,M,1920
87.0,0.1465,14342.0,2101.0,13292.0,64723.0,4.51,M,1920
88.0,0.16098,12241.0,1971.0,11256.0,51432.0,4.2,M,1920
89.0,0.17651,10270.0,1813.0,9364.0,40176.0,3.91,M,1920
90.0,0.19307,8458.0,1633.0,7641.0,30812.0,3.64,M,1920
91.0,0.21059,6825.0,1437.0,6106.0,23171.0,3.4,M,1920
92.0,0.22904,5388.0,1234.0,4771.0,17065.0,3.17,M,1920
93.0,0.24838,4154.0,1032.0,3638.0,12294.0,2.96,M,1920
94.0,0.26858,3122.0,838.0,2703.0,8656.0,2.77,M,1920
95.0,0.28845,2283.0,659.0,1954.0,5954.0,2.61,M,1920
96.0,0.30765,1625.0,500.0,1375.0,4000.0,2.46,M,1920
97.0,0.32584,1125.0,367.0,942.0,2625.0,2.33,M,1920
98.0,0.34266,758.0,260.0,628.0,1683.0,2.22,M,1920
99.0,0.35777,499.0,178.0,409.0,1055.0,2.12,M,1920
100.0,0.37351,320.0,120.0,260.0,645.0,2.02,M,1920
101.0,0.3899,201.0,78.0,161.0,385.0,1.92,M,1920
102.0,0.40699,122.0,50.0,97.0,224.0,1.83,M,1920
103.0,0.42481,73.0,31.0,57.0,126.0,1.74,M,1920
104.0,0.4434,42.0,19.0,32.0,69.0,1.65,M,1920
105.0,0.46279,23.0,11.0,18.0,36.0,1.57,M,1920
106.0,0.48302,12.0,6.0,9.0,19.0,1.49,M,1920
107.0,0.50413,6.0,3.0,5.0,9.0,1.41,M,1920
108.0,0.52617,3.0,2.0,2.0,4.0,1.34,M,1920
109.0,0.54913,2.0,1.0,1.0,2.0,1.26,M,1920
110.0,0.5731,1.0,0.0,0.0,1.0,1.2,M,1920
111.0,0.59814,0.0,0.0,0.0,0.0,1.13,M,1920
112.0,0.62429,0.0,0.0,0.0,0.0,1.06,M,1920
113.0,0.65158,0.0,0.0,0.0,0.0,1.0,M,1920
114.0,0.6801,0.0,0.0,0.0,0.0,0.94,M,1920
115.0,0.70987,0.0,0.0,0.0,0.0,0.89,M,1920
116.0,0.74096,0.0,0.0,0.0,0.0,0.83,M,1920
117.0,0.77342,0.0,0.0,0.0,0.0,0.78,M,1920
118.0,0.80734,0.0,0.0,0.0,0.0,0.73,M,1920
119.0,0.84276,0.0,0.0,0.0,0.0,0.68,M,1920
1.0,0.01418,93227.0,1322.0,92566.0,6827293.0,73.23,F,1920
2.0,0.0065,91905.0,597.0,91606.0,6734727.0,73.28,F,1920
3.0,0.00521,91308.0,476.0,91070.0,6643121.0,72.76,F,1920
4.0,0.0035,90832.0,318.0,90673.0,6552051.0,72.13,F,1920
5.0,0.00267,90514.0,242.0,90393.0,6461378.0,71.39,F,1920
6.0,0.00225,90272.0,203.0,90171.0,6370985.0,70.58,F,1920
7.0,0.00178,90069.0,160.0,89989.0,6280814.0,69.73,F,1920
8.0,0.00156,89909.0,140.0,89839.0,6190825.0,68.86,F,1920
9.0,0.00134,89769.0,120.0,89709.0,6100986.0,67.96,F,1920
10.0,0.00116,89649.0,104.0,89597.0,6011277.0,67.05,F,1920
11.0,0.00117,89545.0,105.0,89492.0,5921680.0,66.13,F,1920
12.0,0.00116,89440.0,104.0,89388.0,5832188.0,65.21,F,1920
13.0,0.00124,89336.0,111.0,89280.0,5742800.0,64.28,F,1920
14.0,0.00143,89225.0,128.0,89161.0,5653519.0,63.36,F,1920
15.0,0.00161,89097.0,144.0,89026.0,5564358.0,62.45,F,1920
16.0,0.00187,88954.0,167.0,88871.0,5475332.0,61.55,F,1920
17.0,0.00195,88787.0,173.0,88701.0,5386462.0,60.67,F,1920
18.0,0.00191,88614.0,169.0,88530.0,5297761.0,59.78,F,1920
19.0,0.00187,88446.0,166.0,88363.0,5209231.0,58.9,F,1920
20.0,0.00191,88280.0,168.0,88196.0,5120868.0,58.01,F,1920
21.0,0.00192,88112.0,169.0,88027.0,5032672.0,57.12,F,1920
22.0,0.0019,87943.0,167.0,87859.0,4944645.0,56.23,F,1920
23.0,0.0019,87776.0,167.0,87692.0,4856786.0,55.33,F,1920
24.0,0.00182,87609.0,159.0,87530.0,4769093.0,54.44,F,1920
25.0,0.00171,87450.0,149.0,87375.0,4681564.0,53.53,F,1920
26.0,0.00163,87301.0,142.0,87230.0,4594188.0,52.62,F,1920
27.0,0.00156,87159.0,136.0,87091.0,4506959.0,51.71,F,1920
28.0,0.00145,87023.0,126.0,86960.0,4419868.0,50.79,F,1920
29.0,0.00142,86897.0,124.0,86835.0,4332909.0,49.86,F,1920
30.0,0.00143,86773.0,124.0,86711.0,4246074.0,48.93,F,1920
31.0,0.00146,86649.0,126.0,86586.0,4159363.0,48.0,F,1920
32.0,0.00148,86523.0,128.0,86459.0,4072777.0,47.07,F,1920
33.0,0.00149,86395.0,129.0,86330.0,3986318.0,46.14,F,1920
34.0,0.00149,86266.0,129.0,86202.0,3899988.0,45.21,F,1920
35.0,0.00158,86137.0,136.0,86069.0,3813786.0,44.28,F,1920
36.0,0.00166,86001.0,143.0,85930.0,3727717.0,43.34,F,1920
37.0,0.00188,85858.0,161.0,85778.0,3641787.0,42.42,F,1920
38.0,0.00196,85697.0,168.0,85614.0,3556009.0,41.49,F,1920
39.0,0.00208,85530.0,178.0,85441.0,3470396.0,40.58,F,1920
40.0,0.00235,85351.0,200.0,85251.0,3384955.0,39.66,F,1920
41.0,0.00246,85151.0,209.0,85046.0,3299704.0,38.75,F,1920
42.0,0.00273,84942.0,232.0,84826.0,3214657.0,37.85,F,1920
43.0,0.00301,84710.0,255.0,84582.0,3129832.0,36.95,F,1920
44.0,0.00324,84454.0,274.0,84317.0,3045250.0,36.06,F,1920
45.0,0.00359,84180.0,302.0,84029.0,2960933.0,35.17,F,1920
46.0,0.00393,83878.0,329.0,83714.0,2876903.0,34.3,F,1920
47.0,0.00422,83549.0,352.0,83373.0,2793190.0,33.43,F,1920
48.0,0.00467,83197.0,389.0,83002.0,2709817.0,32.57,F,1920
49.0,0.00487,82808.0,403.0,82606.0,2626815.0,31.72,F,1920
50.0,0.00528,82405.0,435.0,82187.0,2544209.0,30.87,F,1920
51.0,0.00556,81969.0,456.0,81741.0,2462022.0,30.04,F,1920
52.0,0.00577,81514.0,471.0,81278.0,2380280.0,29.2,F,1920
53.0,0.00624,81043.0,506.0,80790.0,2299002.0,28.37,F,1920
54.0,0.00652,80537.0,525.0,80275.0,2218212.0,27.54,F,1920
55.0,0.00686,80012.0,549.0,79738.0,2137937.0,26.72,F,1920
56.0,0.00726,79463.0,577.0,79175.0,2058199.0,25.9,F,1920
57.0,0.0076,78887.0,599.0,78587.0,1979024.0,25.09,F,1920
58.0,0.00813,78287.0,637.0,77969.0,1900438.0,24.28,F,1920
59.0,0.00862,77651.0,670.0,77316.0,1822469.0,23.47,F,1920
60.0,0.00954,76981.0,735.0,76614.0,1745153.0,22.67,F,1920
61.0,0.0103,76247.0,785.0,75854.0,1668539.0,21.88,F,1920
62.0,0.01112,75462.0,839.0,75042.0,1592685.0,21.11,F,1920
63.0,0.01218,74622.0,909.0,74168.0,1517643.0,20.34,F,1920
64.0,0.01314,73713.0,968.0,73229.0,1443475.0,19.58,F,1920
65.0,0.01423,72745.0,1035.0,72227.0,1370246.0,18.84,F,1920
66.0,0.01551,71709.0,1112.0,71153.0,1298019.0,18.1,F,1920
67.0,0.01666,70597.0,1176.0,70009.0,1226865.0,17.38,F,1920
68.0,0.0176,69421.0,1222.0,68810.0,1156856.0,16.66,F,1920
69.0,0.01886,68199.0,1286.0,67556.0,1088046.0,15.95,F,1920
70.0,0.02032,66913.0,1360.0,66233.0,1020490.0,15.25,F,1920
71.0,0.02207,65553.0,1447.0,64830.0,954257.0,14.56,F,1920
72.0,0.02413,64107.0,1547.0,63333.0,889427.0,13.87,F,1920
73.0,0.02659,62560.0,1664.0,61728.0,826094.0,13.2,F,1920
74.0,0.02868,60896.0,1746.0,60023.0,764366.0,12.55,F,1920
75.0,0.03149,59150.0,1862.0,58218.0,704343.0,11.91,F,1920
76.0,0.0345,57287.0,1977.0,56299.0,646125.0,11.28,F,1920
77.0,0.03748,55310.0,2073.0,54274.0,589826.0,10.66,F,1920
78.0,0.04127,53237.0,2197.0,52139.0,535552.0,10.06,F,1920
79.0,0.04622,51040.0,2359.0,49861.0,483413.0,9.47,F,1920
80.0,0.05102,48681.0,2484.0,47439.0,433552.0,8.91,F,1920
81.0,0.05613,46198.0,2593.0,44901.0,386113.0,8.36,F,1920
82.0,0.06343,43604.0,2766.0,42221.0,341212.0,7.83,F,1920
83.0,0.07024,40839.0,2868.0,39404.0,298990.0,7.32,F,1920
84.0,0.07814,37970.0,2967.0,36487.0,259586.0,6.84,F,1920
85.0,0.08701,35003.0,3046.0,33480.0,223099.0,6.37,F,1920
86.0,0.09691,31958.0,3097.0,30409.0,189619.0,5.93,F,1920
87.0,0.10801,28860.0,3117.0,27302.0,159210.0,5.52,F,1920
88.0,0.12038,25743.0,3099.0,24194.0,131908.0,5.12,F,1920
89.0,0.13401,22645.0,3035.0,21127.0,107714.0,4.76,F,1920
90.0,0.14886,19610.0,2919.0,18150.0,86587.0,4.42,F,1920
91.0,0.16486,16691.0,2752.0,15315.0,68437.0,4.1,F,1920
92.0,0.18192,13939.0,2536.0,12671.0,53122.0,3.81,F,1920
93.0,0.2,11403.0,2281.0,10263.0,40450.0,3.55,F,1920
94.0,0.21903,9123.0,1998.0,8124.0,30188.0,3.31,F,1920
95.0,0.23808,7124.0,1696.0,6276.0,22064.0,3.1,F,1920
96.0,0.25681,5428.0,1394.0,4731.0,15788.0,2.91,F,1920
97.0,0.2749,4034.0,1109.0,3480.0,11056.0,2.74,F,1920
98.0,0.29199,2925.0,854.0,2498.0,7577.0,2.59,F,1920
99.0,0.3077,2071.0,637.0,1752.0,5078.0,2.45,F,1920
100.0,0.32423,1434.0,465.0,1201.0,3326.0,2.32,F,1920
101.0,0.34161,969.0,331.0,803.0,2125.0,2.19,F,1920
102.0,0.3599,638.0,230.0,523.0,1321.0,2.07,F,1920
103.0,0.37917,408.0,155.0,331.0,798.0,1.95,F,1920
104.0,0.39944,254.0,101.0,203.0,467.0,1.84,F,1920
105.0,0.42079,152.0,64.0,120.0,264.0,1.74,F,1920
106.0,0.44327,88.0,39.0,69.0,144.0,1.63,F,1920
107.0,0.467,49.0,23.0,38.0,75.0,1.53,F,1920
108.0,0.49196,26.0,13.0,20.0,38.0,1.44,F,1920
109.0,0.5182,13.0,7.0,10.0,18.0,1.35,F,1920
110.0,0.54586,6.0,3.0,5.0,8.0,1.26,F,1920
111.0,0.57501,3.0,2.0,2.0,3.0,1.18,F,1920
112.0,0.60573,1.0,1.0,1.0,1.0,1.1,F,1920
113.0,0.6381,0.0,0.0,0.0,1.0,1.03,F,1920
114.0,0.67224,0.0,0.0,0.0,0.0,0.96,F,1920
115.0,0.7082,0.0,0.0,0.0,0.0,0.89,F,1920
116.0,0.74096,0.0,0.0,0.0,0.0,0.83,F,1920
117.0,0.77342,0.0,0.0,0.0,0.0,0.78,F,1920
118.0,0.80734,0.0,0.0,0.0,0.0,0.73,F,1920
119.0,0.84276,0.0,0.0,0.0,0.0,0.68,F,1920
1.0,0.01013,93505.0,947.0,93031.0,6514109.0,69.67,M,1930
2.0,0.00467,92558.0,432.0,92341.0,6421078.0,69.37,M,1930
3.0,0.00341,92125.0,314.0,91968.0,6328737.0,68.7,M,1930
4.0,0.00293,91811.0,269.0,91676.0,6236769.0,67.93,M,1930
5.0,0.00222,91542.0,203.0,91440.0,6145092.0,67.13,M,1930
6.0,0.00191,91338.0,175.0,91251.0,6053652.0,66.28,M,1930
7.0,0.00157,91164.0,143.0,91092.0,5962401.0,65.4,M,1930
8.0,0.00124,91021.0,113.0,90964.0,5871309.0,64.51,M,1930
9.0,0.00107,90908.0,98.0,90859.0,5780345.0,63.58,M,1930
10.0,0.00102,90811.0,93.0,90764.0,5689485.0,62.65,M,1930
11.0,0.00098,90718.0,89.0,90674.0,5598721.0,61.72,M,1930
12.0,0.00098,90630.0,88.0,90585.0,5508047.0,60.78,M,1930
13.0,0.00113,90541.0,102.0,90490.0,5417461.0,59.83,M,1930
14.0,0.00133,90439.0,120.0,90379.0,5326971.0,58.9,M,1930
15.0,0.00146,90319.0,132.0,90253.0,5236592.0,57.98,M,1930
16.0,0.00158,90187.0,143.0,90116.0,5146339.0,57.06,M,1930
17.0,0.00158,90045.0,143.0,89973.0,5056223.0,56.15,M,1930
18.0,0.00165,89902.0,148.0,89828.0,4966250.0,55.24,M,1930
19.0,0.00171,89754.0,153.0,89677.0,4876423.0,54.33,M,1930
20.0,0.0018,89600.0,161.0,89519.0,4786746.0,53.42,M,1930
21.0,0.00199,89439.0,178.0,89350.0,4697226.0,52.52,M,1930
22.0,0.00214,89260.0,191.0,89165.0,4607877.0,51.62,M,1930
23.0,0.00217,89069.0,193.0,88973.0,4518712.0,50.73,M,1930
24.0,0.00198,88876.0,176.0,88788.0,4429739.0,49.84,M,1930
25.0,0.00189,88700.0,168.0,88616.0,4340951.0,48.94,M,1930
26.0,0.00177,88532.0,157.0,88454.0,4252335.0,48.03,M,1930
27.0,0.00172,88375.0,152.0,88299.0,4163881.0,47.12,M,1930
28.0,0.00167,88223.0,148.0,88150.0,4075582.0,46.2,M,1930
29.0,0.00176,88076.0,155.0,87998.0,3987433.0,45.27,M,1930
30.0,0.00183,87920.0,160.0,87840.0,3899435.0,44.35,M,1930
